Lat.,Long.,MAT,MAP,AverageDepth,d15N,[N],[C],C:N,Sand,Silt,Clay,pH,Bulk dens,Elevation,Site,Reference,Data author / contact,Doi of associated publication(s)
Degrees,Degrees,T (C) ,mm,cm,permil,%,%,Ratio,Fraction,Fraction,Fraction,,g cm-3,m asl,,,,
29.19881667,-2.486283333,,,15,5.7,,,,,,,,,2500,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.19523333,-2.487266667,,,15,4.34,,,,,,,,,2522,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-79.14362004,0.147385038,,,25,7,,,,,,,,,404,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-79.14290397,0.146053992,,,25,7.14,,,,,,,,,420,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-79.14218699,0.147309015,,,25,7.69,,,,,,,,,404,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-79.14258404,0.147359977,,,25,8.3,,,,,,,,,410,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-79.143067,0.147298034,,,25,8.07,,,,,,,,,394,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.86668003,0.036157016,,,25,5.45,,,,,,,,,1098,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.86653502,0.035632979,,,25,4.33,,,,,,,,,1055,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.866531,0.035265014,,,25,4.64,,,,,,,,,1077,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.86736399,0.036408976,,,25,4.36,,,,,,,,,1041,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.62156804,0.093556959,,,25,5.38,,,,,,,,,1953,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.62201404,0.095967008,,,25,3.42,,,,,,,,,1893,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.62283697,0.096819028,,,25,3.91,,,,,,,,,1873,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.62798204,0.101911034,,,25,4.55,,,,,,,,,1764,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.47043897,0.449621966,,,25,4.1,,,,,,,,,3214,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.47081901,0.449778959,,,25,4.61,,,,,,,,,3222,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.47009799,0.449475031,,,25,4.25,,,,,,,,,3191,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.47171403,0.451145964,,,25,4.34,,,,,,,,,3241,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.25276667,-2.446466667,,,25,3.51,,,,,,,,,2879,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.2521,-2.447483333,,,25,3.11,,,,,,,,,2875,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.25026667,-2.440466667,,,25,2.27,,,,,,,,,2937,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.24926667,-2.45275,,,25,2.57,,,,,,,,,2767,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.24925,-2.45345,,,25,2.08,,,,,,,,,2761,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.18446667,-2.481333333,,,25,7.21,,,,,,,,,2293,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.18153333,-2.478183333,,,25,6.97,,,,,,,,,2240,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.2007,-2.459333333,,,25,5.06,,,,,,,,,1745,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.22066667,-2.571133333,,,25,7.09,,,,,,,,,1835,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.21785,-2.570933333,,,25,6.88,,,,,,,,,1799,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.2083,-2.570866667,,,25,6.83,,,,,,,,,1760,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.20053333,-2.572633333,,,25,5.81,,,,,,,,,1659,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.20595,-2.4732,,,25,8.02,,,,,,,,,2141,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.20825,-2.470533333,,,25,7.32,,,,,,,,,2158,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.24046667,-2.469566667,,,25,5.94,,,,,,,,,2557,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.23838333,-2.46975,,,25,4.92,,,,,,,,,2523,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.15941667,-2.486283333,,,25,3.21,,,,,,,,,2167,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.20218333,-2.478883333,,,25,4.79,,,,,,,,,2456,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.19881667,-2.486283333,,,25,5.52,,,,,,,,,2500,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.19523333,-2.487266667,,,25,4.03,,,,,,,,,2522,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-79.14362004,0.147385038,,,40,8.72,,,,,,,,,404,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-79.14290397,0.146053992,,,40,8.05,,,,,,,,,420,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-79.14218699,0.147309015,,,40,8.14,,,,,,,,,404,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-79.14258404,0.147359977,,,40,8.23,,,,,,,,,410,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-79.143067,0.147298034,,,40,7.39,,,,,,,,,394,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.86668003,0.036157016,,,40,5.16,,,,,,,,,1098,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.86653502,0.035632979,,,40,5.23,,,,,,,,,1055,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.866531,0.035265014,,,40,5.54,,,,,,,,,1077,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.86736399,0.036408976,,,40,5.18,,,,,,,,,1041,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.62156804,0.093556959,,,40,5.03,,,,,,,,,1953,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.62201404,0.095967008,,,40,4.66,,,,,,,,,1893,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.62283697,0.096819028,,,40,4.85,,,,,,,,,1873,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.62798204,0.101911034,,,40,4.46,,,,,,,,,1764,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.47043897,0.449621966,,,40,4.3,,,,,,,,,3214,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.47081901,0.449778959,,,40,4.49,,,,,,,,,3222,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.47009799,0.449475031,,,40,4.08,,,,,,,,,3191,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.47171403,0.451145964,,,40,4.49,,,,,,,,,3241,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.25276667,-2.446466667,,,40,3.63,,,,,,,,,2879,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.2521,-2.447483333,,,40,2.46,,,,,,,,,2875,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.25026667,-2.440466667,,,40,2.34,,,,,,,,,2937,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.24926667,-2.45275,,,40,3.07,,,,,,,,,2767,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.24925,-2.45345,,,40,2.84,,,,,,,,,2761,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.18446667,-2.481333333,,,40,6.75,,,,,,,,,2293,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.18153333,-2.478183333,,,40,6.95,,,,,,,,,2240,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.2007,-2.459333333,,,40,3.89,,,,,,,,,1745,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.22066667,-2.571133333,,,40,8.52,,,,,,,,,1835,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.21785,-2.570933333,,,40,6.66,,,,,,,,,1799,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.2083,-2.570866667,,,40,5.43,,,,,,,,,1760,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.20053333,-2.572633333,,,40,5,,,,,,,,,1659,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.20595,-2.4732,,,40,8.59,,,,,,,,,2141,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.20825,-2.470533333,,,40,7.95,,,,,,,,,2158,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.24046667,-2.469566667,,,40,5.73,,,,,,,,,2557,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.23838333,-2.46975,,,40,3.95,,,,,,,,,2523,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.15941667,-2.486283333,,,40,7.92,,,,,,,,,2167,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.20218333,-2.478883333,,,40,5.18,,,,,,,,,2456,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.19881667,-2.486283333,,,40,5.78,,,,,,,,,2500,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.19523333,-2.487266667,,,40,4.57,,,,,,,,,2522,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-79.14362004,0.147385038,,,75,8.61,,,,,,,,,404,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-79.14290397,0.146053992,,,75,7.88,,,,,,,,,420,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-79.14218699,0.147309015,,,75,7.6,,,,,,,,,404,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-79.14258404,0.147359977,,,75,7.48,,,,,,,,,410,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-79.143067,0.147298034,,,75,7.54,,,,,,,,,394,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.86668003,0.036157016,,,75,5.45,,,,,,,,,1098,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.86653502,0.035632979,,,75,5.77,,,,,,,,,1055,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.866531,0.035265014,,,75,5.87,,,,,,,,,1077,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.86736399,0.036408976,,,75,5.39,,,,,,,,,1041,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.62156804,0.093556959,,,75,5.28,,,,,,,,,1953,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.62201404,0.095967008,,,75,4.97,,,,,,,,,1893,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.62283697,0.096819028,,,75,4.94,,,,,,,,,1873,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.62798204,0.101911034,,,75,4.3,,,,,,,,,1764,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.47043897,0.449621966,,,75,5.52,,,,,,,,,3214,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.47081901,0.449778959,,,75,5.5,,,,,,,,,3222,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.47009799,0.449475031,,,75,4.95,,,,,,,,,3191,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.47171403,0.451145964,,,75,5.24,,,,,,,,,3241,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.25276667,-2.446466667,,,75,2.94,,,,,,,,,2879,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.2521,-2.447483333,,,75,1.88,,,,,,,,,2875,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.25026667,-2.440466667,,,75,2.19,,,,,,,,,2937,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.24926667,-2.45275,,,75,1.42,,,,,,,,,2767,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.24925,-2.45345,,,75,2.48,,,,,,,,,2761,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.18446667,-2.481333333,,,75,6.93,,,,,,,,,2293,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.18153333,-2.478183333,,,75,7.76,,,,,,,,,2240,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.2007,-2.459333333,,,75,6.63,,,,,,,,,1745,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.22066667,-2.571133333,,,75,8.27,,,,,,,,,1835,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.21785,-2.570933333,,,75,6.59,,,,,,,,,1799,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.2083,-2.570866667,,,75,5.48,,,,,,,,,1760,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.20053333,-2.572633333,,,75,5.04,,,,,,,,,1659,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.20595,-2.4732,,,75,9.34,,,,,,,,,2141,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.20825,-2.470533333,,,75,7.58,,,,,,,,,2158,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.24046667,-2.469566667,,,75,4.21,,,,,,,,,2557,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.23838333,-2.46975,,,75,5.44,,,,,,,,,2523,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.15941667,-2.486283333,,,75,6.44,,,,,,,,,2167,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.20218333,-2.478883333,,,75,4.37,,,,,,,,,2456,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.19881667,-2.486283333,,,75,4.42,,,,,,,,,2500,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.19523333,-2.487266667,,,75,4.57,,,,,,,,,2522,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.656722,22.33919,,,5,5.64,0.02,0.282,14.1,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.656722,22.33919,,,15,7.67,0.011,0.152,13.81818182,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.656722,22.33919,,,25,7.77,0.005,0.086,17.2,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.656722,22.33919,,,40,4.3,0.004,0.073,18.25,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.656722,22.33919,,,75,6.42,0.004,0.078,19.5,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.655639,22.33822,,,5,6.55,0.012,0.215,17.91666667,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
